url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,digit_ratio,num_special,num_question,num_equal,num_dollar,num_exclamation,num_hashtag,num_percent,repeated_digits_url,domain_length,num_hyphens_domain,num_special_domain,has_special_domain,subdomain_count,avg_subdomain_len,subdomain_hyphen,subdomain_repeated_digits,entropy_url,entropy_domain,https,has_ip_host,is_related_to_cse,html_length,num_links,external_links_ratio,num_forms,has_login_form,num_scripts,num_iframes,title_length,meta_keyword_match,favicon_match_cse,favicon_distance,label,source
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.729099659325983,3.0220552088742005,1,0,0,499049.0,0.0,0.0,0.0,0.0,83.0,0.0,50.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.730915395146162,3.0220552088742005,1,0,0,498517.0,0.0,0.0,0.0,0.0,83.0,0.0,31.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.75906458529648,3.0220552088742005,1,0,0,498140.0,0.0,0.0,0.0,0.0,83.0,0.0,21.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.609067076590742,3.0220552088742005,1,0,0,498150.0,0.0,0.0,0.0,0.0,83.0,0.0,21.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.736006946447656,3.0220552088742005,1,0,0,498078.0,0.0,0.0,0.0,0.0,83.0,0.0,21.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.773043983484693,3.0220552088742005,1,0,0,498076.0,0.0,0.0,0.0,0.0,83.0,0.0,20.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.646104113627779,3.0220552088742005,1,0,0,498208.0,0.0,0.0,0.0,0.0,83.0,0.0,29.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.679010795650283,3.0220552088742005,1,0,0,498160.0,0.0,0.0,0.0,0.0,83.0,0.0,29.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.65818812241889,3.0220552088742005,1,0,0,498590.0,0.0,0.0,0.0,0.0,83.0,0.0,28.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.758365849770289,3.0220552088742005,1,0,0,498556.0,0.0,0.0,0.0,0.0,83.0,0.0,30.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.730915395146162,3.0220552088742005,1,0,0,498488.0,0.0,0.0,0.0,0.0,83.0,0.0,39.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.559900001923083,3.0220552088742005,1,0,0,321967.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.744640622458226,3.0220552088742005,1,0,0,498044.0,0.0,0.0,0.0,0.0,83.0,0.0,20.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
33,2,0,0,4,0,0.0,2,0,0,0,0,0,0,0,12,0,0,0,1,3.0,0,0,4.271370634378849,3.0220552088742005,1,0,1,321934.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.817367895185498,3.0220552088742005,1,0,0,498347.0,0.0,0.0,0.0,0.0,83.0,0.0,20.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.642647159286647,3.0220552088742005,1,0,0,498691.0,0.0,0.0,0.0,0.0,83.0,0.0,40.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.679010795650283,3.0220552088742005,1,0,0,321950.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.679010795650283,3.0220552088742005,1,0,0,498479.0,0.0,0.0,0.0,0.0,83.0,0.0,36.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.730915395146162,3.0220552088742005,1,0,0,498575.0,0.0,0.0,0.0,0.0,83.0,0.0,29.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.773043983484693,3.0220552088742005,1,0,0,498302.0,0.0,0.0,0.0,0.0,83.0,0.0,33.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.675912270561794,3.0220552088742005,1,0,0,498557.0,0.0,0.0,0.0,0.0,83.0,0.0,33.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.610916437148332,3.0220552088742005,1,0,0,498605.0,0.0,0.0,0.0,0.0,83.0,0.0,34.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.661932872373582,3.0220552088742005,1,0,0,498652.0,0.0,0.0,0.0,0.0,83.0,0.0,34.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.698969909410619,3.0220552088742005,1,0,0,498532.0,0.0,0.0,0.0,0.0,83.0,0.0,43.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.684990511222407,3.0220552088742005,1,0,0,498636.0,0.0,0.0,0.0,0.0,83.0,0.0,34.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.661932872373582,3.0220552088742005,1,0,0,498467.0,0.0,0.0,0.0,0.0,83.0,0.0,42.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.624895835336544,3.0220552088742005,1,0,0,321958.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.736006946447656,3.0220552088742005,1,0,0,498787.0,0.0,0.0,0.0,0.0,83.0,0.0,49.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.712949307598831,3.0220552088742005,1,0,0,498261.0,0.0,0.0,0.0,0.0,83.0,0.0,35.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.736006946447656,3.0220552088742005,1,0,0,321986.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.736006946447656,3.0220552088742005,1,0,0,322039.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.550821761262471,3.0220552088742005,1,0,0,498473.0,0.0,0.0,0.0,0.0,83.0,0.0,37.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.773043983484693,3.0220552088742005,1,0,0,498763.0,0.0,0.0,0.0,0.0,83.0,0.0,48.0,1.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.75906458529648,3.0220552088742005,1,0,0,498299.0,0.0,0.0,0.0,0.0,83.0,0.0,30.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.712949307598831,3.0220552088742005,1,0,0,321973.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.684990511222407,3.0220552088742005,1,0,0,498269.0,0.0,0.0,0.0,0.0,83.0,0.0,25.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.684990511222407,3.0220552088742005,1,0,0,498269.0,0.0,0.0,0.0,0.0,83.0,0.0,38.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.675912270561794,3.0220552088742005,1,0,0,322008.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.692736022962347,3.0220552088742005,1,0,0,498739.0,0.0,0.0,0.0,0.0,83.0,0.0,30.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.7171901678341,3.0220552088742005,1,0,0,498260.0,0.0,0.0,0.0,0.0,83.0,0.0,45.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.722002213406652,3.0220552088742005,1,0,0,498020.0,0.0,0.0,0.0,0.0,83.0,0.0,25.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.606283522923011,3.0220552088742005,1,0,0,322004.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.661932872373582,3.0220552088742005,1,0,0,498488.0,0.0,0.0,0.0,0.0,83.0,0.0,48.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.712949307598831,3.0220552088742005,1,0,0,321954.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.712949307598831,3.0220552088742005,1,0,0,498289.0,0.0,0.0,0.0,0.0,83.0,0.0,42.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.712949307598831,3.0220552088742005,1,0,0,498409.0,0.0,0.0,0.0,0.0,83.0,0.0,28.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.684990511222407,3.0220552088742005,1,0,0,498345.0,0.0,0.0,0.0,0.0,83.0,0.0,39.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.70827698609459,3.0220552088742005,1,0,0,498215.0,0.0,0.0,0.0,0.0,83.0,0.0,31.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.671913349730953,3.0220552088742005,1,0,0,498326.0,0.0,0.0,0.0,0.0,83.0,0.0,32.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.685638577043016,3.0220552088742005,1,0,0,498382.0,0.0,0.0,0.0,0.0,83.0,0.0,39.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.75906458529648,3.0220552088742005,1,0,0,321955.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.70827698609459,3.0220552088742005,1,0,0,498504.0,0.0,0.0,0.0,0.0,83.0,0.0,42.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.692736022962347,3.0220552088742005,1,0,0,498286.0,0.0,0.0,0.0,0.0,83.0,0.0,30.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.6563723865987106,3.0220552088742005,1,0,0,501268.0,0.0,0.0,0.0,0.0,83.0,0.0,29.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.70827698609459,3.0220552088742005,1,0,0,498339.0,0.0,0.0,0.0,0.0,83.0,0.0,41.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.730915395146162,3.0220552088742005,1,0,0,321947.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.722027548259444,3.0220552088742005,1,0,0,498369.0,0.0,0.0,0.0,0.0,83.0,0.0,21.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.608099258743191,3.0220552088742005,1,0,0,498313.0,0.0,0.0,0.0,0.0,83.0,0.0,20.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.675912270561794,3.0220552088742005,1,0,0,321990.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.621824486055254,3.0220552088742005,1,0,0,498233.0,0.0,0.0,0.0,0.0,83.0,0.0,41.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.65818812241889,3.0220552088742005,1,0,0,498797.0,0.0,0.0,0.0,0.0,83.0,0.0,30.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.744640622458226,3.0220552088742005,1,0,0,498659.0,0.0,0.0,0.0,0.0,83.0,0.0,49.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.692736022962347,3.0220552088742005,1,0,0,498518.0,0.0,0.0,0.0,0.0,83.0,0.0,38.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
42,3,0,0,4,0,0.0,3,0,0,0,0,0,0,0,12,0,0,0,1,3.0,0,0,4.044003363657554,3.0220552088742005,1,0,1,497969.0,0.0,0.0,0.0,0.0,83.0,0.0,34.0,1.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.671913349730953,3.0220552088742005,1,0,0,500224.0,0.0,0.0,0.0,0.0,83.0,0.0,44.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.694551758782526,3.0220552088742005,1,0,0,493408.0,0.0,0.0,0.0,0.0,83.0,0.0,25.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.722027548259444,3.0220552088742005,1,0,0,498579.0,0.0,0.0,0.0,0.0,83.0,0.0,54.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.671913349730953,3.0220552088742005,1,0,0,498448.0,0.0,0.0,0.0,0.0,83.0,0.0,37.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.671913349730953,3.0220552088742005,1,0,0,498690.0,0.0,0.0,0.0,0.0,83.0,0.0,56.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.787023381672905,3.0220552088742005,1,0,0,498995.0,0.0,0.0,0.0,0.0,83.0,0.0,64.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.773043983484693,3.0220552088742005,1,0,0,321963.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.722027548259444,3.0220552088742005,1,0,0,498643.0,0.0,0.0,0.0,0.0,83.0,0.0,38.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.633974075997157,3.0220552088742005,1,0,0,321951.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.722027548259444,3.0220552088742005,1,0,0,494810.0,0.0,0.0,0.0,0.0,83.0,0.0,38.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.722027548259444,3.0220552088742005,1,0,0,322030.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.773043983484693,3.0220552088742005,1,0,0,321989.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.684990511222407,3.0220552088742005,1,0,0,498788.0,0.0,0.0,0.0,0.0,83.0,0.0,56.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.817367895185498,3.0220552088742005,1,0,0,498731.0,0.0,0.0,0.0,0.0,83.0,0.0,44.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.730915395146162,3.0220552088742005,1,0,0,498911.0,0.0,0.0,0.0,0.0,83.0,0.0,57.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.610916437148332,3.0220552088742005,1,0,0,321978.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
44,2,0,0,4,2,0.045454535123969284,2,0,0,0,0,0,0,0,12,0,0,0,1,3.0,0,0,4.345350936622436,3.0220552088742005,1,0,0,321990.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.65818812241889,3.0220552088742005,1,0,0,498660.0,0.0,0.0,0.0,0.0,83.0,0.0,55.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.685638577043016,3.0220552088742005,1,0,0,498923.0,0.0,0.0,0.0,0.0,83.0,0.0,55.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.60183819648772,3.0220552088742005,1,0,0,498743.0,0.0,0.0,0.0,0.0,83.0,0.0,54.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.671011113034194,3.0220552088742005,1,0,0,498623.0,0.0,0.0,0.0,0.0,83.0,0.0,45.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.722002213406652,3.0220552088742005,1,0,0,498777.0,0.0,0.0,0.0,0.0,83.0,0.0,52.0,1.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.606283522923011,3.0220552088742005,1,0,0,498189.0,0.0,0.0,0.0,0.0,83.0,0.0,32.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.675912270561794,3.0220552088742005,1,0,0,321970.0,0.0,0.0,0.0,0.0,79.0,0.0,8.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.730915395146162,3.0220552088742005,1,0,0,498196.0,0.0,0.0,0.0,0.0,83.0,0.0,28.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.680826531470463,3.0220552088742005,1,0,0,498258.0,0.0,0.0,0.0,0.0,83.0,0.0,27.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.6671013041584,3.0220552088742005,1,0,0,505208.0,0.0,0.0,0.0,0.0,83.0,0.0,64.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.730915395146162,3.0220552088742005,1,0,0,499420.0,0.0,0.0,0.0,0.0,83.0,0.0,68.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.628921931974585,3.0220552088742005,1,0,0,498385.0,0.0,0.0,0.0,0.0,83.0,0.0,36.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.694551758782526,3.0220552088742005,1,0,0,498535.0,0.0,0.0,0.0,0.0,83.0,0.0,39.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
54,3,0,0,3,14,0.2592592112482942,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.736006946447656,3.0220552088742005,1,0,0,498613.0,0.0,0.0,0.0,0.0,83.0,0.0,34.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
55,3,0,0,3,15,0.27272722314050485,5,1,1,0,0,0,0,1,12,0,0,0,1,3.0,0,0,4.6563723865987106,3.0220552088742005,1,0,0,498641.0,0.0,0.0,0.0,0.0,83.0,0.0,51.0,0.0,ICICI,28,1,Mock_Data_03_09_2025.xlsx
